Output
10951.24023
10935.16992
10883.50977
10866.98047
10910.44043
10821.30957
10877.33008
10872.96973
11215.91992
11248.58008
11301.74023
11337.91992
11257.24023
11105.50977
11122.41992
11005.37012
11039.13965
10872.63965
10911.94043
10990.41016
11061.51953
11175.83984
11070.24023
11090.74023
10977
10922.08984
10948.37988
10871.62012
10690.12988
10623.63965
10645.37988
10596.66992
10647.33008
10715.42969
10604.58984
10504.21973
10472.48047
10434.83984
10566.20996
10502.40039
10593.71973
10571.11035
10479.86035
10252.67969
10299.40039
10175.63965
10241.01953
10478.99023
10539.05957
10472.12012
10606.38965
10569.83008
10610
10576.65039
10424.41992
10241.12012
10405.66992
10455.62988
10416.66992
10401.71973
10522.80957
10510.00977
10551.17969
10512.78027
10401.30957
10458.74023
10293.5
10298.55957
10416.25
10415.91016
10412.16992
10345.9502
10392.51953
10240.78027
10320.07031
10174.13965
10276.90039
10229.15039
10423.16992
10382.34961
10222.03027
10090.90039
9919.580078
9949.75
9997.490234
10033.26953
9840.839844
9605.849609
9605.509766
8920.700195
8903.400391
8759.129883
8376.209961
8235.80957
8603.860352
8659.969727
8567.389648
8681.419922
8847.55957
8836.830078
8950.589844
9123.780273
9060.879883
9119.769531
9067.94043
9052.44043
9240.860352
9410.450195
9344.160156
9347.620117
9384.230469
9232.969727
9163.219727
9204.110352
9377.030273
9340.080078
9345.620117
9462.900391
9545.169922
9269.5
9121.980469
9075.139648
9263.900391
9323.540039
9441.030273
9591.120117
9554.370117
9587.519531
9608
9554.370117
9750.950195
9823.610352
9872.389648
9866.990234
9976.459961
9901.379883
9834.679688
9959.709961
9982.75
9872.599609
9711.860352
9829.419922
9851.55957
9763.959961
9893.839844
10114.29004
10099.13965
10049.45996
9921.450195
9888.370117
9894.80957
9766.450195
9811.150391
9891.969727
9998.389648
10070.49023
9985.179688
10035.33984
10035.33984
10088.13965
10131.30957
10136.99023
10021.57031
10073.40039
10172.13965
10259.74023
10197.04981
10150.54981
10094.08984
10067.86035
9987.530273
9891.419922
9924.150391
9712.269531
9850.040039
9771.849609
9713.799805
9730.959961
9796.070313
9840.080078
9865.75
9618.240234
9762.860352
9920
9907.259766
9687.089844
9685.429688
9653.389648
9625.44043
9744.240234
9884.780273
9863.740234
9989.669922
10001.99023
9903.040039
9745.139648
9941.169922
9834.679688
9968.150391
10145.70996
10115.25977
10127.58008
10106.12988
10368.86035
10586.82031
10433.41016
10574.29004
10525.37012
10572.49023
10611.24023
10632.34961
10501.84961
10517.13965
10607.23047
10577.75
10635.25
10501.57031
10479.83984
10427.66992
10281.66992
10353.36035
10426.91016
10403.94043
10362.7002
10313.70996
10198.29004
10235.16992
10271.63965
10249.08008
10208.66992
10381.73047
10176.08008
10190.82031
10093.66992
10301.32031
10220.78027
10205.28027
10257.11035
10136.42969
10089.24023
10030.42969
10035.05957
9910.719727
9819.870117
9946.219727
10059.62988
10091.87012
10006.62988
9808.040039
9836.549805
10141.83008
10037.41992
9939.919922
10109.66016
10298.13965
10243.67969
10289.20996
10353.08008
10229.5
10105.70996
10157.87988
10216.08008
10104.25977
9981.580078
9923.040039
9911.69043
9925.25
9709.790039
9687.839844
9796.799805
9624.639648
9589.669922
9645.400391
9517.259766
9617.709961
9502.799805
9474.209961
9687.419922
9706.120117
9561.570313
9431.769531
9253.790039
9281.820313
9126.820313
9120.110352
9269.919922
9243.259766
9109.790039
9007.75
9054.969727
9379.5
9274.900391
9096.089844
8813.5
8801.530273
8684.530273
8639.19043
8473.110352
8542.480469
8409.490234
8019.259766
7784.580078
7702.339844
8191.290039
8186.310059
8264.389648
8711.879883
8680.030273
8736.589844
8506.620117
8313.129883
8043.629883
8274.089844
8456.150391
8712.019531
8745.450195
8688.889648
8482.389648
8743.30957
8818.139648
8778.05957
8990.790039
8872.070313
8957.230469
9053.639648
8872.959961
8919.009766
8824.410156
8694.089844
8670.990234
8663.5
8308.049805
8425.120117
8283.700195
8427.200195
8519.379883
8602.610352
8581.169922
8379.410156
8312.69043
8380.179688
8207.549805
8172.450195
7942.390137
7986.02002
7872.149902
7683.129883
7841.819824
7997.120117
7701.450195
7591.930176
7938.790039
7755.609863
7717.189941
7528.399902
7422.839844
7501.490234
7286.27002
7533.950195
7850.290039
7877.399902
8255.679688
8036.029785
8275.040039
8322.400391
8538.240234
8450.160156
8494.269531
8317.339844
8443.990234
8368.040039
8368.94043
8427.410156
8397.030273
8517.639648
8571.599609
8678.269531
8771.009766
8586.240234
8537.129883
8358.950195
8386
8398.490234
8542.129883
8579.089844
8486.570313
8474.780273
8623.009766
8845.150391
8804.839844
8849.400391
8676.419922
8931.679688
8896.089844
8862.570313
8742.929688
8737.849609
8623.280273
8645.769531
8473.410156
8574.259766
8589.139648
8538.400391
8433.709961
8627.400391
8535.389648
8447.349609
8364.799805
8511.320313
8493.290039
8448.110352
8432.610352
8303.780273
8332.849609
8341.629883
8607.519531
8601.69043
8773.570313
8740.589844
8595.30957
8776.179688
8784.889648
8785.980469
8842.620117
8723.179688
8697.870117
8586.740234
8442.900391
8318.730469
8369.469727
8131.009766
7989.560059
8088.839844
8110.709961
7945.129883
8053.810059
8109.819824
8013.290039
7985.180176
7929.299805
7864.22998
7920.109863
7843.109863
7758.169922
7749.870117
7908.799805
8041.149902
8000.600098
7914.959961
8018.109863
7858.240234
7909.5
7806.97998
7884.990234
7891.080078
7837.859863
7704.870117
7775.600098
7673.990234
7740.029785
7568.180176
7524.060059
7552.069824
7821.75
7859.709961
8141.919922
8194.230469
8265.450195
8286.599609
8521.969727
8214.679688
8280.230469
8229.879883
8201.450195
8145.77002
7992.129883
8069.859863
8285.05957
8240.379883
8277.150391
8300.410156
8298.919922
8197.94043
8221.330078
8203.410156
8351.099609
8402.360352
8257.610352
8337.650391
8328.900391
8484.990234
8515.660156
8440.040039
8306.349609
8471.610352
8502.990234
8480.089844
8454.25
8582.679688
8531.570313
8588.360352
8560.629883
8491.219727
8604.599609
8726.730469
8679.25
8647.820313
8713.139648
8678.969727
8493.389648
8491.360352
8516.429688
8594.019531
8601.379883
8781.349609
8793.120117
8711.179688
8850.259766
8897.80957
8922.950195
9038.980469
9041.299805
9062.790039
8980
9054.889648
9183.219727
9196.549805
9117.120117
9318.959961
9323.019531
9293.799805
9179.530273
9200.75
9072.950195
9109.849609
9011.530273
9079.040039
8989.049805
8985.44043
9040.950195
9142.839844
9070.209961
9216.790039
9223.089844
9156.209961
9036.040039
9119.589844
9177.150391
9128.969727
9094.589844
9050.820313
9188.150391
9096.69043
9158.450195
9194.240234
9112.509766
9284.570313
9266.509766
9204.459961
9200.049805
9233.799805
9153.969727
9186.040039
9036.320313
9061.740234
9126.450195
9191.089844
9217.349609
9310.05957
9271.759766
9310.55957
9321.69043
9412.450195
9428.900391
9397.509766
9423.679688
9348.870117
9317.639648
9340.450195
9333.790039
9374.209961
9415.820313
9523.269531
9568.459961
9587.900391
9503.339844
9586.290039
9507.200195
9420.459961
9459.759766
9471.549805
9448.80957
9567.339844
9545.650391
9659.129883
9644.820313
9535.410156
9576.040039
9425.509766
9343.959961
9313.080078
9380.240234
9275.05957
9469.200195
9487.799805
9572.30957
9594.980469
9654.610352
9630.900391
9680.009766
9674.679688
9764.379883
9812.980469
9803.049805
9791.719727
9721.790039
9777.94043
9747.639648
9598.240234
9613.129883
9582.459961
9608.160156
9748.30957
9774.530273
9786.610352
9801.120117
9858.459961
9838.830078
9820.830078
9856.969727
9809.790039
9756.530273
9737.790039
9848.830078
9837.94043
9768.679688
9710.830078
9624.160156
9690.459961
9619.419922
9628.530273
9747.790039
9763.94043
9779.570313
9782.459961
9899.049805
9853.639648
9873.419922
9930.820313
9862.679688
9965.269531
9923.419922
9921.860352
10008.16016
10042.16016
10022.82031
10129.55957
10145.25977
10248.08008
10278.21973
10338
10341.25977
10305.19043
10324.66992
10450
10425.04004
10453.91992
10409.84961
10544.07031
10538.66016
10529.03027
10592.44043
10458.88965
10485.17969
10427.17969
10538.37012
10553.84961
10600.50977
10528.66016
10623.62012
10623.17969
10568.29004
10702.50977
10609.91992
10468.37012
10510.29004
10488.07031
10499.17969
10505.17969
10470.74023
10495.54981
10593.03027
10579.03027
10613.84961
10737.7002
10694.07031
10627.84961
10714.87988
10671.99023
10664.73047
10619.03027
10609.62012
10566.37012
10601.62012
10580.13965
10583.91992
10678.13965
10591.48047
10593.11035
10588
10595.54981
10529.48047
10456.95996
10296.88965
10128.37988
10240.08008
10102.88965
10184.66992
10300.29981
10295.78027
10186.59961
10064.75
10063.63965
10048.23047
10218.82031
10212.96973
10329.62988
10381.7002
10357.7002
10373.33008
10470.58984
10558.37012
10570.80957
10480.15039
10442.03027
10515.55957
10381.28027
10377.9502
10397.45996
10451.96973
10437.84961
10314.5
10317.26953
10461.2002
10472.83984
10444.73047
10478.16016
10342.59961
10272.26953
10225.57031
10314
10317.2002
10310.9502
10241.25977
10117.33984
9990.019531
10019.46973
10045.16016
10010.74023
10012.87012
9906.910156
9968.509766
9937.709961
9937.639648
9966.740234
9958.429688
10117.62012
10109.88965
10205.2002
10188.4502
10202.65039
10262.96973
10195.91016
10242.82031
10391.08008
10432.51953
10368.44043
10410.09961
10334.73047
10380.42969
10379.58008
10377.51953
10416.41016
10371.46973
10395.07031
10479.57031
10443.80957
10371.83984
10357.08984
10413.42969
10435.48047
10334.16016
10282.83008
10219.33984
10240.29004
10171.55957
10213.21973
10238.21973
10247.58984
10208.79981
10163.16016
10139.78027
10094.05957
10149.07031
10046.12988
10050.33008
9962.219727
9961.919922
10085.13965
10117.07031
10129.24023
10139.70996
10179.16016
10120.24023
10126.50977
9963.030273
9815.330078
9814.660156
9944.669922
9938.320313
9814.589844
9825.349609
9954.549805
9972.830078
10083.15039
10040.82031
10110.13965
10073.04981
10098.62988
10181.74023
10173.41016
10195.00977
10122.51953
10173.91992
10168.45996
10290.28027
10260.2002
10342.79004
10313.36035
10289.09961
10313.07031
10314.75977
10318.16016
10231.36035
10244.49023
10284.45996
10204.88965
10244.92969
10109.17969
10038.90039
10047.24023
9988.540039
10077.40039
10136.24023
10080.26953
10192.65039
10216.54004
10177.67969
10239.91992
10125.40039
10055.2002
10081.96973
10077.17969
10002.33008
9894.450195
9933.379883
9956.320313
9897.620117
9886.929688
9865.759766
9757.80957
9749.990234
9888.480469
10002.03027
10004.54004
10027.46973
10054.38965
10035.73047
10137.04981
10314.75977
10387.54004
10391.30957
10386.37012
10385.48047
10469.83984
10539.00977
10550.24023
10487.65039
10549.57031
10572.54981
10456.91016
10489.41992
10492.59961
10520.30957
10522.23047
10475.90039
10428.01953
10590.21973
10585.12012
10592.20996
10547.05957
10440.58008
10494.23047
10552.82031
10543.21973
10638.32031
10676.4502
10691.4502
10705.63965
10649.91992
10661.59961
10759.42969
10815.88965
10827.12012
10776.12988
10854.54004
10829.19043
10800.29981
10783.00977
10729.42969
10630.78027
10597.83008
10622.87988
10603.95996
10621.03027
10556.21973
10617.78027
10505.83008
10558
10628.79004
10539.96973
10471.46973
10392.99023
10368.61035
10461.55957
10498.58984
10467.40039
10427.2002
10489.94043
10551.94043
10596.79004
10593.09961
10716.12988
10715.75977
10724.62988
10664.11035
10749.61035
10796.00977
10791.12988
10837.32031
10834.87988
10754.25977
10785.21973
10611.2002
10673.79004
10748.79004
10841.59961
10766.23047
10830
10811.96973
10833.03027
10940.54981
10936.86035
10912.62012
10805.62012
10851.50977
10774.36035
10804.50977
10745.09961
10633.07031
10626.34961
10629.66992
10565.38965
10470.50977
10456.01953
10442.87012
10485.65039
10405.7002
10540.92969
10503.75977
10404.29981
10421.13965
10458.45996
10486.01953
10546.32031
10461.33984
10448.55957
10507.96973
10403.92969
10278.75
10087.50977
10071.25
10127.41016
10012.36035
10218.59961
10157.70996
10242.46973
10151.12988
10198.79981
10070.37012
10192.50977
10251.7002
10256.9502
10384.63965
10340.37988
10345.40039
10384.33984
10281.11035
10300.25
10189.48047
10140.12012
10252.29004
10331.87988
10464.4502
10493.19043
10471.91016
10523.55957
10503.67969
10457.79981
10537.59961
10542.54981
10467.48047
10549.87012
10553.49023
10460.96973
10467.03027
10483.07031
10476.86035
10503.01953
10512.62988
10522.55957
10547.57031
10566.37012
10578.65039
10623.07031
10609.11035
10599.66992
10587.92969
10421.44043
10297.83984
10290.78027
10405.62988
10374.48047
10274.96973
10303.44043
10371.79981
10270.67969
10302.29004
10449.13965
10519.71973
10513.88965
10557.38965
10628.88965
10640.83008
10574.99023
10646.55957
10689.15039
10627.76953
10651.17969
10596.48047
10579.76953
10637.08984
10705.54981
10640.91016
10623.15039
10683.74023
10697.58984
10610.09961
10558.03027
10536.92969
10615.66992
10594.41016
10685.88965
10600.30957
10634.37988
10513.4502
10550.70996
10554.92969
10559.23047
10569.88965
10519.58008
10434.87012
10450.62988
10397.29004
10463.04981
10412.82031
10481.59961
10459.62988
10447.37012
10589.24023
10633.5
10595.92969
10678.55957
10682.94043
10597.44043
10544.90039
10558.75
10641.94043
10557.62988
10481.51953
10378.03027
10422.04981
10419.58984
10443.62988
10456.20996
10473.08984
10552.78027
10568.7002
10535.48047
10441.11035
10317.36035
10287.09961
10292.30957
10238.75977
10253.16992
10216.91016
10216.58984
10287.33984
10348.09961
10285.25977
10414.12988
10281.09961
10215.21973
10385
10377.87012
10344.98047
10229.9502
10402.76953
10440.07031
10406.76953
10472.73047
10522.58984
10530.75977
10586.23047
10539.71973
10546.20996
10640.09961
10686.04004
10697.16992
10686.44043
10674.75977
10720.21973
10766.33008
10820.28027
10871.42969
10916.08984
10931.62012
10890.71973
10888.16016
10805.87012
10912.57031
10877.50977
10835.00977
10856.86035
10810.91016
10755.12012
10778.58008
10767.76953
10823.71973
10883.50977
10881.66992
10875.58984
10836.53027
10805.54981
10833.73047
10889.44043
10883.26953
10777.76953
10796.25977
10784.82031
10717.5
10847.41016
10880.15039
10882.15039
10959.30957
11011.90039
11011.58008
11043.44043
10962.36035
10959.87012
10896.32031
10854.86035
10880.70996
10667.38965
10688.76953
10712.21973
10709.74023
10809.46973
10907.20996
10899.91992
10864.86035
10953.9502
10851.98047
10793.62012
10798.26953
10749.75977
10858.62012
10883.34961
10919.04981
10892.32031
11028.38965
11058.96973
11120.67969
11115.32031
11069.05957
11137.16992
11069.21973
11061.84961
11097.54981
10993.41016
11053.53027
11025.50977
11021.58984
10958.58984
10980.69043
11005.74023
10972.28027
11076.33984
11076.01953
11151.33984
11209.76953
11253.24023
11279.65039
11274.53027
11235.46973
11317.42969
11270.29004
11279.96973
11250.11035
11154.54004
11215.7002
11150.7002
11109.32031
11144.94043
11203.84961
11239.54981
11216.5
11120.04004
11141.33008
11089.62988
11129.96973
11137.65039
11073.78027
11268.76953
11278.76953
11342.88965
11347.4502
11336.32031
11283.25
11354.49023
11382.50977
11367.13965
11343.29004
11416.4502
11400.28027
11438.86035
11577.74023
11584.54004
11639.76953
11642.65039
11500.73047
11380.99023
11428.76953
11419.88965
11205.61035
11128.29004
11144.05957
11125.33008
11098.34961
11117.32031
11211.04981
11278.61035
11094.42969
11168.30957
11260.28027
11247.87012
11048.71973
11002.13965
10930.90039
10938.82031
10891.91992
10792.58008
10706.13965
10816.91992
11015.19043
11014.54981
10942.11035
10974.83984
11079.45996
11019.11035
10989.08984
11045.28027
10924.74023
10973.55957
11190.79981
11150.21973
11228.01953
11151.82031
11225.29981
11090.66992
11103.54981
11134.76953
11013.17969
10846.29004
10739.34961
10747.36035
10799.23047
11011.41992
10928.09961
10868.37988
11051.04981
11103.70996
11102.50977
11100.42969
11219.7002
11185.67969
11125.73047
11199.92969
11242.58984
11240.34961
11219.37988
11173.58984
11076.17969
11124.37012
11088.03027
11097.87012
11230.25977
11327.12012
11334.95996
11381.46973
11345.04981
11339.83984
11297.90039
11304.45996
11284.04981
11352.00977
11369.94043
11382.91016
11381.15039
11464.15039
11469.28027
11406.2002
11331.44043
11392.11035
11396.83984
11498.08984
11543.32031
11527.38965
11560.76953
11555
11540.91016
11613.19043
11533.23047
11508.09961
11575.80957
11669.38965
11689.24023
11718.4502
11679.07031
11670.34961
11727.33984
11850.61035
11866.69043
11850.20996
11857.80957
11867.16992
11852.12988
11947.7002
11960.50977
11980.59961
11950.01953
11992.67969
12011.73047
12002.37012
12116.91016
12127.87988
12134.67969
12163.66016
12090.25977
12086.5
12080.73047
12031.01953
12018.54004
11986.04004
12105.54981
12156.76953
12176.54004
12103.29981
12108.42969
12131.87988
12218.00977
12251.70996
12305.82031
12342.55957
12316.54004
12321.58984
12326.9502
12280.16992
12121.70996
12136.4502
12226.73047
12221.92969
12194.12988
12283.84961
12331.59961
12309.25
12278.41016
12307.49023
12328.48047
12315.58008
12317.5
12416.75977
12445.51953
12441.26953
12471.32031
12463.87012
12421.25
12343.21973
12407.62988
12510.57031
12501.51953
12463.15039
12474.51953
12480.69043
12398.00977
12423.49023
12416.59961
12442.16016
12514.98047
12556.08008
12582.58984
12577.15039
12567.92969
12565.53027
12477.16016
12533.79981
12621.76953
12502.55957
12487.01953
12490.78027
12523.30957
12621.69043
12673.67969
12653.49023
12661.74023
12666.30957
12666.87012
12637.62988
12580.83008
12552.54981
12654.84961
12741.86035
12765.00977
12767.57031
12786.63965
12738.41016
12686.01953
12647.48047
12632.25977
12216.24023
12268.62988
12234.33984
12114.09961
12050.41016
12207.58984
12192.4502
12260.7002
12276.32031
12318.62012
12075.95996
12133.40039
12159.67969
12110.41016
12226.16992
12288.09961
12447.51953
12461.13965
12481.00977
12469.07031
12397.29004
12300.36035
12348.75
12354.34961
12382.29981
12510.29981
12530.04981
12560.2002
12569.13965
12573.84961
12484.62012
12552.95996
12612.12988
12720.45996
12773.04004
12803.83984
12808.62988
12961.98047
12919.40039
12953.94043
13089.88965
13105.5
13120.94043
13062.91016
13136.13965
13211.87988
13241.37988
13264.62012
13312.96973
13309.07031
13362.87012
13215.12988
13326.21973
13346.78027
13383.83984
13487.53027
13476.71973
13556.53027
13542.87988
13539.9502
13525.65039
13441.12988
13507.28027
13521.33984
13633.08008
13627.63965
13668.11035
13676.32031
13595.45996
13465.66992
13266.73047
13424.38965
13424.95996
13295.00977
13482.34961
13553.73047
13639.48047
13612.98047
13635.41992
13489.41992
13545.83984
13360.25977
13352.04981
13337.66016
13427.73047
13422.28027
13408.62012
13535.42969
13577.29981
13565.83984
13611.67969
13649.96973
13501.7002
13577.87012
13861.73047
13907.25
13950.98047
13971.54981
13918.21973
14000.41016
13851.08008
13943.41992
13716.9502
13785.07031
13473.57031
13265.46973
13358.30957
13211.99023
13362.37012
13463.33008
13181.91016
13468.78027
13504.29981
13657.86035
13270.67969
13239.54004
13236.53027
13028.91992
12861.46973
12845.78027
13079.08008
13121.34961
13090.86035
13236.12988
13235.87988
13378.87012
13322.12988
13041.84961
13289.29004
13238.73047
13357.74023
13448.86035
13305.46973
13363.34961
13113.37988
13127.84961
13308.38965
13291.65039
13424.87988
13442.51953
13403.41992
13739.38965
13815.55957
13766.7002
13820.19043
13759.05957
13778.65039
13878.15039
13912.94043
13895.62988
14087.54981
14047.30957
13968.04981
13974.30957
14066.00977
14043.73047
14164.53027
14078.69043
14015.12012
14093.08008
13984.79981
13912.94043
13892.54004
13888.95996
13522.01953
13566.96973
13676.23047
13675.25
13671.91992
13806.7002
13870.25977
13792.46973
13930.00977
13567.87012
13595.09961
13543.40039
13660.94043
13300.01953
13266.29004
13042.74023
12987.54981
13307.08984
13231.00977
13110.04981
13176.79004
12958.44043
13010.13965
12799.04004
12980.87988
12743.44043
12958.44043
13289.4502
13311.73047
13371.71973
13314.57031
13248.73047
13444.95996
13619.88965
13625.58008
13727.03027
13432.76953
13473.90039
13517.95996
13339.84961
13167.2002
13232.46973
13207.26953
13245.63965
13450.65039
13550.04004
13551.69043
13359.61035
13365.87012
13264.82031
13043.95996
13056.71973
12800.17969
12827.49023
12589.07031
12735.30957
12853.08984
12606.29981
12778.15039
12501.11035
12466.16016
12159.20996
12099.29981
11971.19043
12270.16992
12378.61035
12207.16992
12383.88965
12480.29981
12442.83008
12650.36035
12743.19043
12635.16016
12265.12988
12200.09961
12247
12182.12988
12240.00977
12373.41016
12552.24023
12376.98047
12348.20996
12337.21973
12427.25977
12284.29981
12381.01953
12570.21973
12684.91992
12694.28027
12582.17969
12266.38965
12258.90039
12213.79981
12254.99023
12040.38965
11893.69043
11740.15039
12156.80957
12110.24023
12145.74023
11951.08984
11972.25
12392.66016
12099.66016
12361.32031
12548.63965
12532.59961
12422.86035
12302.45996
12216.40039
12262.88965
12654.36035
12608.91992
12626.03027
12609.41992
12612.42969
12576.44043
12527.25977
12581.98047
12325.41992
12302.05957
12362.46973
12619.26953
12620.49023
12849.36035
12825.01953
12720.23047
12763.21973
12848.9502
12891.86035
12871.75
12831.94043
12820.12988
13010
13058.2002
12969.54004
13020.83008
12814.34961
12866.78027
12745.87988
12876.30957
12832.17969
12898.37988
12992.66016
12986.79981
13028.16016
12828.67969
12601.19043
12625.62012
12479.62988
12548.34961
12594.03027
12646.21973
12638.32031
12503.82031
12402.84961
12390.48047
12604.4502
12209.80957
12280.32031
12289.75977
12083.76953
12141.58008
12307.34961
12269.08008
12160.29981
12029.05957
12063.08984
11842.69043
11842.36035
11807.42969
11811.83008
11453.41992
11346.50977
11350.00977
11382.25977
11215.50977
11288.54004
11231.95996
11384.20996
11147.44043
11229.01953
11100.54004
11055.19043
10962.54004
11239.28027
11446.66016
11496.57031
11467.33984
11602.5
11632.37988
11349.28027
11370.69043
11131.08008
11397.55957
11583.69043
11378.01953
11326.32031
11284.15039
11615.76953
11656.07031
11431.42969
11734.32031
11782.34961
11642.46973
11532.95996
11615.92969
11659.90039
11479.38965
11348.54981
11417.42969
11430.20996
11628.05957
11386.25
11412.87012
11502.50977
11715.17969
11543.95996
11516.91992
11532.87988
11188.23047
11220.95996
11510.74023
11230.73047
11268.91992
11433.70996
11421.99023
10917.50977
11059.01953
10609.66016
11019.69043
11388.44043
11015.69043
10854.16992
10825.16992
11022.05957
11143.12988
10365.4502
10850.66016
10831.07031
10482.84961
10325.37988
9955.5
9447.110352
9258.099609
8579.19043
8451.19043
9387.610352
9310.990234
8577.910156
8979.259766
8852.219727
9265.429688
9033.660156
8519.209961
8691.25
8378.950195
8175.77002
9065.120117
8990.959961
9180.69043
9325.009766
9319.830078
9625.280273
9139.269531
8695.790039
8943.80957
8870.540039
8693.959961
8282.660156
8835.25
8497.30957
8273.580078
8424.75
7997.279785
7552.290039
8046.419922
8443.389648
8479.469727
8726.610352
8829.040039
8149.089844
8419.089844
8591.69043
8376.240234
8635.419922
8934.179688
8691.330078
8761.419922
8565.089844
8629.679688
8564.530273
8924.139648
8824.339844
8604.990234
8579.110352
8519.69043
8419.490234
8468.480469
8515.549805
8483.929688
8668.389648
8776.389648
9034.69043
8952.889648
9015.099609
8769.700195
8742.459961
8599.179688
8473.969727
8448.55957
8200.139648
8212.490234
8281.219727
7949.089844
8228.099609
8122.799805
8077.560059
8116.029785
8174.72998
8375.450195
8149.009766
8000.859863
7936.75
8078.359863
7956.660156
8063.069824
8280.589844
8270.870117
7888.879883
7939.529785
7932.759766
7850.410156
7552.600098
7555.629883
7465.950195
7365.669922
7114.779785
7350.939941
7270.890137
7182.080078
7062.930176
6763.290039
6726.02002
6875.839844
6594.439941
6626.939941
6547.049805
6926.490234
6930.399902
7170.060059
7223.97998
7216.970215
7395.700195
7486.580078
7400.799805
7278.379883
7775.859863
7659.970215
7749.810059
7924.560059
7776.180176
7522.02002
7608.919922
7761.600098
7978.080078
8017.589844
7975.850098
7789.560059
7837.109863
8083.379883
8057.810059
7920.180176
8029.620117
8125.430176
8131.330078
7841.72998
7969.560059
7886.569824
7957.060059
8076.290039
8025
8016.950195
8185.72998
8168.120117
8212.410156
8426.740234
8410.650391
8512.280273
8409.849609
8574.650391
8418.769531
8469.110352
8284.889648
